material,bandgap
Ho(SiNi5)2,0.0
Ho2Si5Ni3,0.0
Ho(SiNi)2,0.0
HoSi2Ni,0.0
Er(SiNi)2,0.0
ErSi2Ni,0.0
ErSi3Ni,0.0
Er(SiNi5)2,0.0
Er3Si3Ni,0.0
TmSi2Ni,0
Tm(SiNi)2,0
Tm(SiNi5)2,0.0
YbSi2Ni,0.0
Yb(SiNi)2,0.0
LuSi2Ni,0.0
Lu(SiNi)2,0.0
Hf3Si3Ni2,0.0
Hf6Si7Ni16,0.0
Hf2Si4Ni3,0.0
Hf(SiNi)2,0.0
Ta6Si7Ni16,0
ThSi2Ni,0.0036000000000004917
Th(SiNi)2,0.0
USiNi,0.0
U(SiNi)2,0.0
Pu(SiNi)2,0.003200000000001424
SiCu2Se3,0.24020000000000064
Sr(SiCu)2,0
SrSi4Cu9,0.0
Y(SiCu)2,0.0
YSiCu,0.0
Zr3(SiCu)4,0.0
Zr3(SiCu2)2,0.0
Zr3(Si3Cu2)2,0.0
ZrSiCu,0.0
Nb5(SiCu)4,0.0
SiCu2Te3,0.1598999999999995
BaSi4Cu9,0.0
LaSiCu,0.0
La(SiCu)2,0.0
CeSiCu,0.0
Ce(SiCu)2,0
Pr(SiCu)2,0.0
PrSiCu,0.0
NdSiCu,0.0
Nd(SiCu)2,0.0
Pm2SiCu,0.034900000000000375
Sm(SiCu)2,0.0
SmSiCu,0.0
Eu(SiCu)2,0.0
GdSiCu,0
Gd(SiCu)2,0.03699999999999992
Tb(SiCu)2,0.0
TbSiCu,0.0
Dy(SiCu)2,0.0
Dy3(SiCu)4,0.0
DySiCu,0.0
Ho3(SiCu)4,0.0
HoSiCu,0.0
Ho(SiCu)2,0.0
Er(SiCu)2,0.0
Er3(SiCu)4,0.0
ErSiCu,0.0
Tm(SiCu)2,0.0
TmSiCu,0.0
Yb(SiCu)2,0.0
Lu(SiCu)2,0.0
LuSiCu,0.0
Hf3(SiCu2)2,0.0
HfSi2Cu,0.0
HfSiCu,0.0
Ac2SiCu,0.0
Th(SiCu)2,0.0
U(SiCu)2,0.0022999999999999687
Np(SiCu)2,0.0
Pu(SiCu)2,0.0
ZnSiAs2,0.8866
SrZnSi,0.0
ZnSiRh2,0.0
BaZnSi,0.0
Pm2ZnSi,0.0
Eu(ZnSi)2,0.0
EuZnSi,0.008399999999999963
Ac2ZnSi,0
GaSiRu2,0.0
Rb2SiAs2,0.9554999999999998
Rb5SiAs3,0.3756999999999999
Sr3(SiAs2)2,0.9178999999999999
NbSiAs,0.0
CdSiAs2,0.40090000000000003
Cs2SiAs2,1.0347
Cs5SiAs3,0.11969999999999992
Ba3(SiAs2)2,0.8267000000000002
Ba4SiAs4,0.9847000000000001
TaSiAs,0.0
ZrSiSe,0.0
Cs2Si2Se5,2.3927
Cs4SiSe4,2.3269
Cs2SiSe4,1.9853
Ba2SiSe4,2.2776
HfSiSe,0.0
Tl4SiSe4,1.4648000000000003
Tl2SiSe3,1.6797
Si(PbSe2)2,1.8203999999999998
Ba4Si3Br2,0.3695000000000004
La6Si7Br3,0.0
La3SiBr3,0
Tb3SiBr3,0.0
Tb4SiBr6,0.0
Sr(SiPd)2,0.0
SrSiPd,0.0
Sr(SiAg)2,0.0
SrSiPt,0.0
Sr(SiAu)2,0.0
Y2Si4Mo3,0.0
YSiRu,0.0
Y(SiRu)2,0.0
YSiRh2,0.0
YSi2Rh3,0
YSiRh,0.0
Y3(SiRh)2,0.0
Y2Si5Rh3,0.0
Y4Si5Rh9,0.012299999999999756
Y(SiRh)2,0.0
Y3Si3Rh,0.0016999999999995907
YSiPd2,0.0
Y(SiPd)2,0.0
YSiPd,0.0
Y(Re2Si)2,0.0
Y(SiOs)2,0.0
Y5(Si7Os2)2,0.0
Y(SiIr)2,0.0
Y(SiPt)2,0.0
YSiAu,0.0
Y(SiAu)2,0.0
Zr2Si4Ru3,0.0
ZrSiRu,0.0
Zr5SiSb3,0.0
ZrSiTe,0.0
ZrSiPt,0.0
NbSiTc2,0.0
NbSiRh,0.0
NbSiPd,0.0
Nb5SiSn2,0.0
Nb2SiTe4,0.33940000000000037
NbSiIr,0.0
NbSiPt,0.0
HfSiMo,0.0
Si4MoPt3,0.0
Si3MoPt2,0.0
U2Si4Mo3,0.0
Np2Si4Mo3,0.0
SiTc2W,0.0
Si2TcOs,0
Th(SiTc)2,0.0
PaSiTc2,0
U2Si5Tc3,0.0
U4Si6Tc7,0.0
Np2Si4Tc3,0.0
LaSi2Ru,0.0
LaSiRu,0.0
La(SiRu)2,0.0
CeSi2Ru,0
CeSiRu,0.0
CeSi3Ru,0.0
Ce(SiRu)2,0.0
PrSiRu,0.0
PrSi2Ru,0.0
Pr(SiRu)2,0.0
NdSi2Ru,0.0
Nd(SiRu)2,0.0
NdSiRu,0.0
SmSiRu,0.0
Sm(SiRu)2,0.0
Sm2Si5Ru3,0.0
Eu(SiRu)2,0.0
GdSiRu,0.0
Gd(SiRu)2,0
TbSiRu,0.0
Tb(SiRu)2,0.0
Tb2Si5Ru3,0.0
DySiRu,0.0
Dy(SiRu)2,0.0
HoSiRu,0.0
Ho(SiRu)2,0.0
Er2Si5Ru3,0.0
Er3(Si3Ru)4,0.0
ErSiRu,0.0
Er(SiRu)2,0.0
TmSiRu,0.0
Tm(SiRu)2,0.0
Yb(SiRu)2,0.0
LuSiRu,0.0
Lu(SiRu)2,0.0
Lu2Si5Ru3,0.04070000000000107
HfSiRu2,0.17010000000000147
Hf2Si4Ru3,0.0
Th(SiRu)2,0.0
U(SiRu)2,0.0
Pu(SiRu)2,0.0
Ba(SiRh)2,0
LaSi2Rh3,0.0
La(SiRh)2,0.0
La2Si5Rh3,0.0
La3Si2Rh3,0.0
CeSi2Rh,0
Ce3(SiRh)2,0.0
Ce4Si3Rh4,0.0
CeSiRh2,0.0
Ce2Si3Rh,0.0
Ce(SiRh)2,0.0
Ce2Si7Rh15,0.0
Pr(SiRh)2,0.0
NdSi2Rh,0
Nd2Si3Rh,0.0
NdSi2Rh3,0.0
Nd(SiRh)2,0.0
SmSi2Rh,0.010400000000000631
SmSi3Rh5,0.0
Sm(SiRh)2,0.0
SmSi2Rh3,0.0
Eu(SiRh)2,0.0
Gd(SiRh)2,0.0
GdSi2Rh3,0.00010000000000065512
Tb2Si3Rh,0.0
TbSi3Rh5,0.0
TbSi2Rh3,0.0
Tb(SiRh)2,0.0
Tb2Si5Rh3,0.0
DySi2Rh3,0.0
Dy2Si5Rh3,0.0
Dy(SiRh)2,0.0
DySi3Rh5,0.0
Ho2Si3Rh,0.0
Ho(SiRh)2,0.0
HoSiRh,0.062300000000000466
HoSi2Rh3,0
HoSi3Rh5,0.0
Er(SiRh)2,0.0
ErSi2Rh3,0.0
ErSi3Rh5,0.0
Er2Si3Rh,0.0
ErSiRh,0.03829999999999956
Tm(SiRh)2,0.0
TmSi3Rh5,0.0
Yb(SiRh)2,0.0
Lu(SiRh)2,0.0
LuSiRh,0.0
HfSiRh,0.0
TaSiRh,0.0
Th(SiRh)2,0.0
U(SiRh)2,0.0
USiRh,0.0
La3SiPd5,0.0
La(SiPd)2,0.0
La3(SiPd)4,0.0030999999999998806
Ce3SiPd5,0.00019999999999953388
Ce(SiPd)2,0.0
Pr(SiPd)2,0.0
PrSiPd,0.0
Nd(SiPd)2,0.0
Pm2SiPd,0
Sm(SiPd)2,0
Eu(SiPd)2,0.0
Eu2Si3Pd,0.005700000000000038
Gd(SiPd)2,0.016300000000000203
Tb(SiPd)2,0.0
Dy(SiPd)2,0.0
Ho(SiPd)2,0
Er(SiPd)2,0.0
ErSiPd,0.0
ErSiPd2,0.0
Tm(SiPd)2,0.0
Yb(SiPd)2,0.0
Lu(SiPd)2,0.0
HfSiPd,0.0
Ac2SiPd,0.0
Th(SiPd)2,0.0
U(SiPd)2,0.0
Np(SiPd)2,0.0
Ba2Si3Ag,0.05239999999999956
LaSi2Ag,0
La(SiAg)2,0.0
Ce(SiAg)2,0.0
PrSi2Ag,0
Pr(SiAg)2,0.0
NdSiAg,0.0
Nd(SiAg)2,0.0
Pm2SiAg,0.06569999999999965
SmSiAg,0.0
Sm(SiAg)2,0.0
Eu(SiAg)2,0.0
Gd(SiAg)2,0.0129999999999999
Tb(SiAg)2,0.0
Yb(SiAg)2,0
Pm2CdSi,0.0
InSiTe3,0.45889999999999986
InSiPt5,0.08729999999999993
SiSnPt5,0.06380000000000052
Tm5(SiSb)2,0.0
SiSbPt,0.2099000000000002
CsSiTe3,1.258
Cs4SiTe4,1.8365999999999998
Ba2SiTe4,1.1018
HfSiTe,0.0
Ta4SiTe4,0.02859999999999996
Ta3SiTe6,0.0
SiTePt,0.3365999999999998
Tl3SiTe3,1.0854
Ba3SiI2,0.25039999999999996
La5Si5I3,0.0
La4Si4I3,0.0
CeSiI,0.0
Ba(SiIr)2,0.0
Ba4Si20Au3,0.0
La(ReSi)2,0.0
La(SiOs)2,0.0
LaSi3Ir,0.0
La(SiIr)2,0.0
LaSiIr,0.0
LaSi2Pt,0.0
La(SiPt)2,0.0
La(SiAu)2,0.0
Ce(Re2Si)2,0.0
CeSiOs,0.0
Ce(SiOs)2,0.0
CeSiIr,0.0
CeSi2Ir3,0.0
Ce(SiIr)2,0.0
Ce3Si11Pt23,0.0
CeSi2Pt,0.0
Ce(SiPt)2,0.0
Ce3SiPt5,0.0
Ce(SiAu2)2,0.0
Ce(SiAu)2,0.0
Pr(Re2Si)2,0
Pr(SiOs)2,0.0
Pr(SiPt)2,0.0
Pr(SiAu)2,0.0
Nd2Re3Si5,0.0
Nd(Re2Si)2,0.0
Nd(SiOs)2,0.0
Nd(SiIr)2,0.0
Nd(SiPt)2,0.0
Nd(SiAu)2,0.0
Pm2SiAu,0.03589999999999982
Pm2SiHg,0.0
Sm(SiOs)2,0.0
Sm(SiIr)2,0.0
Sm3(SiIr)2,0.0
Sm(SiPt)2,0.0
SmSi3Pt5,0.0
Sm(SiAu)2,0.0
Eu(SiIr)2,0.0
Eu(SiAu)2,0.0
Gd(SiOs)2,0.0026999999999999247
Gd(SiIr)2,0.010600000000000165
Gd(SiPt)2,0.014000000000000234
Gd(SiAu)2,0.000600000000000378
Tb(SiOs)2,0.0
Tb2Si5Os3,0.0
Tb(SiIr)2,0.0
TbSiIr,0.0
TbSiPt,0.0
Tb(SiPt)2,0.0
Tb(SiAu)2,0.0
Dy(SiOs)2,0.0
Dy(SiIr)2,0.0
DySiIr,0.0
DySiPt,0.0
Dy(SiPt)2,0.0
Dy(SiAu)2,0.0
Ho(SiOs)2,0.0
Ho(SiIr)2,0.0
HoSiIr,0.0
Ho(SiPt)2,0
Ho(SiAu)2,0.0
Er(SiOs)2,0.0
Er(SiIr)2,0.0
Er4Si9Ir13,0.0
ErSiIr,0.0
Er(SiPt)2,0.0
Tm(SiOs)2,0.0
Tm(SiPt)2,0.0
Yb(SiOs)2,0.0
YbSiIr,0.0
YbSiPt2,0
Yb(SiPt)2,0
YbSiAu,0.0
Yb(SiAu)2,0
Lu(SiOs)2,0.0
LuSiIr,0.0
Lu5(Si5Ir2)2,0.0
Lu2Si5Ir3,0.0
Lu(SiPt)2,0.0
LuSiAu,0.0
HfReSi2,0.0
HfSiPt,0.0
TaSiIr,0.0
U2Si4W3,0.0
Th(Re2Si)2,0.0
U4Re7Si6,0.0
Th(SiOs)2,0.0
U(SiOs)2,0.0
U(SiIr)2,0.0
USiIr,0.0
Np(SiIr)2,0.0
SiPt5Pb,0.0218999999999987
ThSiPt,0
Th(SiPt)2,0.0
U(SiPt)2,0.0
Np(SiPt)2,0.012600000000000833
Ac2SiAu,0.0
ThSiAu,0.0
Th(SiAu)2,0
Pu(SiAu)2,0.0
Ac2SiHg,0.0
KPS3,1.7034999999999998
K3PS4,2.7739000000000003
CaPS3,3.0732
ScPS4,1.9419999999999997
Ti4P8S29,1.0703000000000003
Ti(PS3)2,1.3865999999999998
V2PS10,1.1097000000000001
CrPS4,0.6760000000000002
NiPS,0.0
Cu3PS4,1.0202
Zn2(PS3)3,1.7947000000000002
GaPS4,2.3217999999999996
As2P2S7,2.6386
Rb3PS4,2.7367999999999997
RbPS3,1.8263000000000003
SrPS3,3.1109
YPS4,2.1327
ZrP2S7,1.6602999999999999
Zr(PS3)2,1.5319000000000003
Nb2PS10,1.3727
Nb(PS4)2,1.2752000000000001
P2Pd3S8,1.5779
PPdS,1.0934
Ag3PS4,0.9914000000000001
CdPS3,1.7450999999999999
InPS4,2.3061
In2(PS3)3,1.4261
SnPS3,2.1281999999999996
Sn(PS3)2,1.1942999999999997
SbPS4,2.0791
P4S3I2,2.2079
CsPS3,1.9062000000000001
BaPS3,3.1048000000000004
Ba3(PS4)2,2.1538
LaPS4,2.4274
CePS,0.0
CePS4,0.0754999999999999
PrPS4,2.2769999999999997
NdPS4,2.2519
SmPS4,2.2148
EuPS3,0.7445000000000004
TbPS4,2.1701999999999995
DyPS4,2.1596999999999995
HoPS4,2.1506999999999996
ErPS4,2.1434
LuPS4,2.2473
Hf(PS3)2,2.3195
TaPS6,0.8658000000000001
Ta4P4S29,1.0363000000000002
PAuS4,1.3165
Hg2P2S7,1.7973
HgPS3,1.7549
TlPS3,1.7362000000000002
Tl3PS4,2.2857000000000003
Tl2PS3,2.2407
P2Pb3S8,2.2581
PPbS3,2.2992
BiPS4,1.4838999999999998
Th(PS3)2,2.4371
UPS,0
U2PS,0.0
U(PS3)2,0.0
Ca3PCl3,1.8419000000000003
Ti2PCl13,2.3184
VPCl9,0.12019999999999997
FePCl8,1.4417
PSeCl9,2.244
P3BrCl14,1.5683
NbPCl10,2.2683
MoPCl9,0.0
Cd4P2Cl3,1.3805999999999998
Cd7(P2Cl3)2,1.7985
SnPCl9,2.4621
TePCl9,1.7973000000000001
PICl8,1.6867999999999999
PICl6,1.7713999999999999
Ba2PCl,1.2595
TaPCl10,2.3345
PW4Cl11,0.5707
Re2(PCl8)3,0.7945
Re2PCl13,0.8083
PAuCl8,1.3333
PAuCl4,2.5498000000000003
UPCl10,0.6319999999999999
KMnP,0.0032000000000000917
K2NiP2,0.6395
K2CuP,1.1421000000000001
K3Cu3P2,1.2892000000000001
KZnP,0.8395999999999999
K4ZnP2,0.9457
K2GaP2,1.2291999999999998
K2PSe3,1.9738999999999998
K3PSe4,1.8281999999999998
KPSe6,1.8827999999999998
KPSe3,1.4100000000000001
K(PRh)2,0.0
K2P2Pd,1.0789
K2AgP,1.2315
K4CdP2,0.8246
K6InP3,0.7462000000000002
K3InP2,0.7887
K4P21I,1.3384
K5P2Au,0.4874999999999998
K2PAu,0.9503999999999999
K4HgP2,0.9356000000000001
Ca14MnP11,0.08449999999999935
Ca(FeP)2,0.0
Ca2Co12P7,0.0
Ca(CoP)2,0.0
Ca(NiP)2,0.0
Ca2Ni7P4,0.029600000000000293
CaCuP,0.0
Ca(Cu2P)2,0.0
Ca(ZnP)2,0.875
Ca3(GeP2)2,0.7361999999999997
CaPSe3,2.1236
Ca(PRu)2,0.0
Ca(PRh)2,0.0
Ca5P12Rh19,0.0
Ca(PPd)2,0.0
Ca4(PPd)5,0.0
Ca5(PPd)6,0.0
CaAgP,0.0045000000000001705
Ca(CdP)2,0.8195999999999999
Ca3InP3,0.9885000000000002
Ca3SbP,0.6592999999999996
Ca3PI3,2.1548
Ca2PI,1.7000000000000002
Ca(PIr)2,0.49429999999999996
Ca5P12Ir19,0.0
Ca4P7Ir8,0.0
CaPPt,0.0
CaPAu,0.0
Ca3BiP,0.9365000000000001
Sc(Fe2P)2,0.0
ScNiP,0.0
Sc2Ni12P7,0.0
Sc2P7Ru12,0.00730000000000075
ScPRu,0.0
ScPPt,0.0
TiCrP,0.0
Ti2Co12P7,0.0
Ti2NiP5,0.0
Sr4TiP4,1.432
TiPRu,0.0
Ti2SbP,0.0
Ti2Te2P,0
Ba4TiP4,1.0679000000000003
ZrVP,0.0
CrFeP,0.0
NbCrP,0.0
U(Cr3P2)2,0.0
UCr5P3,0.0
MnCoP,0.0
MnNiP,0.0
MnPSe3,0.0
ZrMnP,0.0
Mn2NbP12,0.0
MnNbP,0.0
Mn2MoP12,0.11270000000000024
Mn3(P3Pd10)2,0
Ba(MnP)2,0.001100000000000101
Sm2Mn12P7,0.0
Lu2Mn12P7,0
TaMnP,0.0
U2Mn12P7,0.0
UMn5P3,0.0
Sr(FeP)2,0.0
ZrFeP,0.0
Zr2Fe12P7,0.0
Fe2MoP12,0.0045999999999999375
Ba(FeP)2,0.0
La(FeP3)4,0.0
La(FeP)2,0.0
Ce2Fe12P7,0.0
Ce(FeP)2,0.0
Ce(FeP3)4,0.44510000000000005
Pr(FeP3)4,0.0
Nd(FeP3)4,0.0
Nd2Fe12P7,0.0
Eu(FeP3)4,0.0
Eu(FeP)2,0.0
GdFe5P3,0.03810000000000002
Tb(FeP3)4,0.0
Yb(FeP3)4,0.0
HfFeP,0.0
TaFeP,0.0
Th(Fe2P)2,0.0
ThFe5P3,0.0
Th(FeP3)4,0.5338000000000012
U(FeP3)4,0.0
U(FeP)2,0.0
U2Fe12P7,0
CoPSe,0.6400999999999994
Sr(CoP)2,0.0
YCo5P3,0.037799999999999834
ZrCoP,0.0
Zr2Co4P3,0
Zr2CoP,0.0
Zr2Co12P7,0.0
Nb2Co12P7,0.0
NbCoP,0.0
CoMoP2,0
CoMoP,0.0
CoPPd,0.0
LaCo5P3,0.0
LaCo8P5,0.0
La(CoP)2,0.0
Ce(CoP)2,0.0
Pr2Co12P7,0.0
Pr(CoP)2,0.0
Nd2Co12P7,0.0
Nd(CoP)2,0
Sm2Co12P7,0.0
Sm(CoP)2,0.0
Eu(CoP)2,0.0
EuCo8P5,0
Tb2Co12P7,0
Ho2Co12P7,0.0
Er2Co12P7,0.0
Tm2Co12P7,0.0
Yb6Co30P19,0.0
Yb2Co12P7,0.0
Hf2CoP,0.0
Hf2Co4P3,0.0
U(CoP)2,0.0
ZnNi10P3,0
Sr(NiP)2,0
SrNi9P5,0.0931999999999995
SrNi5P3,0
Y6Ni20P13,0.0
Y(NiP)2,0.0
Zr2Ni12P7,0.0
Zr2(NiP)3,0.0
Zr(Ni2P)2,0.0
Zr6Ni20P13,0
Zr9(NiP2)2,0.0
Zr2NiP,0.0
Nb5(NiP)4,0.0
NbNiP2,0.0
NbNiP,0.0
NiMoP,0.0
NiMoP2,0.0
NiPRh,0.0
In2(Ni7P2)3,0.0
Ni13Sn8P3,0
Ni10Sn5P3,0
Ni10SnP3,0
Ni2SnP,0.0
Ba(NiP)2,0.0
Ba(NiP2)2,0.0
BaNi9P5,0
La(NiP)2,0.0
LaNi5P3,0.0
La2Ni12P5,0.0
La6Ni6P17,0
Ce2Ni7P4,0.0
Ce2Ni12P7,0
Ce8Ni18P11,0.0
Ce(NiP)2,0.0
Pr(NiP)2,0.0
Pr2Ni7P4,0.00730000000000075
Nd2Ni7P4,0.0
Nd(NiP)2,0.0
Sm(NiP)2,0.0
Sm25Ni49P33,0.006599999999999717
Sm(Ni2P)2,0.04070000000000107
EuNi5P3,0.0010999999999992127
Eu(NiP)2,0.0
Gd(NiP)2,0.017800000000001148
Tb15(Ni4P3)7,0.028400000000000425
Tb(Ni2P)2,0.0
Tb8Ni18P11,0
Tb(NiP)2,0.0
Dy(NiP)2,0.0
Dy2Ni12P7,0
Dy(Ni2P)2,0.02490000000000059
Ho2Ni12P7,0.0
Ho5Ni19P12,0
Ho(NiP)2,0.0
Er(NiP)2,0.0
Er2Ni12P7,0.0
Tm(NiP)2,0.0
Tm2Ni12P7,0.0
Yb(Ni2P)2,0.0
Yb(NiP)2,0.0
Yb2Ni12P7,0.0
Lu2Ni12P7,0.0
Hf2NiP,0.0
NiP3W2,0.0
Th(NiP)2,0.0
U(NiP)2,0.0
U2Ni12P7,0.0038999999999997925
U(Ni2P)2,0.0
Cu3PSe4,0.0026000000000001577
SrCuP,0.06059999999999999
YCuP2,0.0
Zr(CuP)2,0.0
Cu4SnP10,0.19340000000000046
Cu3P15I2,1.0110000000000001
Ba2Cu3P4,0.0
Ba(Cu2P)4,0.0
BaCuP,0
Ba(CuP2)2,0.0
La5Cu19P12,0.0
Ce5Cu19P12,0.0
Nd(Cu2P)2,0.11079999999999934
SmCuP2,0.0
EuCuP,0.01949999999999985
HoCuP2,0.0
ErCuP2,0.0
Hf(CuP)2,0.0
Th(CuP)2,0.12080000000000002
UCuP2,0.0
ZnGeP2,1.1667
RbZn4P3,0.2037
Sr(ZnP)2,0.8285999999999998
ZnPPd5,0.31539999999999946
ZnSnP2,0.7042999999999999
Ba(ZnP)2,0.0
Pr(ZnP)3,0.0389999999999997
Sm(ZnP)3,0.13140000000000063
Yb(ZnP)2,0.7959
ZnPPt5,0.08230000000000004
Rb3GaP2,0.8513999999999999
GaPPd5,0.1059000000000001
GaP2I9,1.7111999999999998
Ba3GaP3,0.601
GaPPt5,0.021399999999999864
Ge19(PBr)4,1.4055
Rb5GeP3,0.46140000000000003
Sr3(GeP2)2,0.9214999999999995
Sr4GeP4,1.0529000000000002
Ag3Ge5P6,0.5381
CdGeP2,0.6455000000000002
Ge19(PI)4,1.0766000000000004
Ba2GeP2,0.6755
Ba(GeP)2,0.5134000000000003
Ba4GeP4,1.0182000000000002
Rb4P2Se9,1.4230999999999998
RbPSe6,1.8607999999999998
RbPSe3,1.1229999999999998
Rb2(PSe2)3,1.4027999999999998
SrPSe3,2.1332999999999998
PPdSe,0.9677000000000002
Ag7PSe6,0.4411999999999998
Ag2PSe3,0.8588
Ag3PSe4,0.1682999999999999
In2(PSe3)3,0.7303000000000002
SnPSe3,1.4922999999999997
Sb2(PSe3)3,1.4601000000000002
P4Se3I2,2.0715999999999997
Cs3PSe4,1.8309000000000002
Cs4P2Se9,1.5047000000000001
Cs2PSe5,1.4721000000000002
BaPSe3,2.1557000000000004
EuPSe3,0.3691
HgPSe3,1.2013
Tl2PSe3,1.5420999999999996
Tl3PSe4,1.4779
PPbSe3,1.6562999999999994
Bi2(PSe3)3,1.3081
ThPSe,0.0
UPSe,0.0
Cd4P2Br3,1.3981000000000003
Ba8P5Br,1.1637
La2PBr2,0.0
Eu2PBr,0.0
Hg2P3Br,0.9380999999999999
Rb3InP2,0.5070999999999999
Rb4P21I,1.4266999999999999
Sr(PRu)2,0.0
Sr(PRh)2,0.0
Sr2P6Rh7,0.0
Sr2(PPd)3,0.07390000000000008
Sr4(PPd)5,0.0
Sr(PPd)2,0.0
SrAgP,0.11359999999999992
Sr(CdP)2,0.7109000000000001
Sr3InP3,0.8115999999999999
Sr3(InP2)2,0.5902000000000003
SrSnP,0.0
Sr3(SnP2)2,0.9870999999999994
Sr(POs)2,0.0
Sr(PIr)2,0.44320000000000004
SrPIr,0.0
Sr(P3Pt2)2,0.3733000000000004
Y(PRu)2,0.0
YPPt,0.0
ZrNbP,0.0
ZrMoP,0.0
ZrPRu,0.0
Zr5P7Pd9,0.04039999999999999
Zr3P3Pd4,0.0
Zr2SbP,0.0
Zr2Te2P,0.0
HfNbP,0.0
MoPRu,0.0
HfMoP,0.0
Ba(PRu)2,0.0
La(P3Ru)4,0.0
La(PRu)2,0.0
Ce(PRu)2,0.0
Ce(P3Ru)4,0.2073999999999998
Pr(P3Ru)4,0.0
Pr(PRu)2,0.0
Nd(PRu)2,0.0
Sm(PRu)2,0.0
Eu(PRu)2,0.0
Gd(PRu)2,0
Tb(PRu)2,0.0
Dy(PRu)2,0.0
Dy5P12Ru19,0.0
Ho(PRu)2,0.0
Er(PRu)2,0.0
Yb(PRu)2,0.0
HfPRu,0.0
Th(PRu)2,0.1357999999999997
Ba(PRh)2,0
Ce(PRh)2,0.0
Eu(PRh)2,0.0
InPPd5,0.11630000000000074
SnPPd5,0.029899999999999594
Ba(P2Pd)2,0.0
Ba2P3Pd,0.0
Ba(PPd)2,0.0
La6P17Pd6,0.0
La7P12Pd17,0.0
LaPPd,0.0
CePPd,0.0
PrPPd,0.0
NdPPd,0.0
SmPPd,0.0
Eu(PPd)2,0.0
EuPPd,0.006000000000000227
Gd3P4Pd7,0
Tb3P4Pd7,0.0
ErPPd,0.014599999999999724
Er3(P3Pd10)2,0.0
Hf5P7Pd9,0.01890000000000036
HgPPd5,0.1814
TlPPd5,0.05510000000000037
Ag3SnP7,0.5080999999999998
BaAgP,0.12489999999999979
EuAgP,0.0
CdSnP2,0.2684000000000002
Cd4P2I3,1.379
Ba(CdP)2,0.6835999999999998
Eu(CdP)2,0.0
CdPPt5,0.1651000000000007
Ba2(InP)5,0.3087
Ba3(InP2)2,1.1092
InPPt5,0.33580000000000076
Ba3(SnP2)2,0.8645999999999998
EuSnP,0.033199999999999896
SnP7Au3,0.028100000000000236
SnHgP14,1.1914999999999996
Hf2SbP,0.0
Ba(TeP2)2,1.1654999999999998
UTeP,0.0
Ba5P5I3,0.0
La2PI2,0.0
La3PI3,0.0
Eu2PI,0.0
P10Au7I,0.4964000000000004
Hg9P5I6,1.3431000000000002
P28Pb5I2,1.1021
Ba(POs)2,0.0
BaPIr,0.0
Ba(PIr)2,0.0
BaPPt,0.0
BaP3Pt2,0.12739999999999974
BaPAu,0.0
La(P3Os)4,0.05579999999999963
LaPIr,0.0
LaPPt,0.0
Ce(P3Os)4,0.33750000000000036
CePIr,0.0
Ce(PPt2)2,0.0
PrPIr,0.0
NdPIr,0.0
SmPPt,0.0
Sm2(PPt2)3,0.0
Eu(POs)2,0.0
Eu(PIr)2,0.2748999999999997
EuPPt,0.0
EuPAu,0.017900000000000027
GdPPt,0
TbPPt,0.0
Dy(PPt4)2,0.0
DyPPt,0
TmPPt,0.0
YbPPt,0.0
LuPPt,0
TlPPt5,0.2746000000000013
P2PbAu2,0.0
HgP14Pb,1.2948000000000004
Ti2SCl12,1.9342
TiSCl,0.0
FeSCl7,1.3835
Nb(SCl)2,1.5101999999999998
MoS2Cl3,1.4570999999999998
Mo3S7Cl4,1.6678
Ru(SCl3)4,0.10749999999999998
RuS3Cl8,1.8601999999999999
RhSCl5,1.5875000000000001
PdSCl,0.9784
Pd(SCl3)2,1.6115
In5S5Cl,1.1671999999999993
SbS8Cl3,2.8448
SbSCl9,1.7553999999999998
TeS7Cl2,2.2614
SICl7,1.6598000000000002
Nd3S2Cl5,3.1773000000000002
Sm2SCl4,3.5036999999999994
Gd2SCl4,1.7004000000000001
DySCl,2.7617000000000003
ErSCl,2.9329
WS9Cl4,1.2564
W(S4Cl3)2,0.6466000000000001
Re3(SCl)7,1.6775000000000002
Re3S4Cl,1.6338000000000004
Re2SCl12,0.6964000000000001
Os(SCl6)2,0.0
IrS3Cl11,1.8442
Pt(SCl4)2,1.9113
AuSCl7,1.8191
AuSCl5,1.7517999999999998
Hg3(SCl)2,1.932
BiSCl,1.9601000000000002
USCl9,0.564
K2TiS3,1.1217
K4Ti3S14,1.1896
K3VS4,1.5829999999999997
K(V5S8)2,0.0
K3Cr11S18,0.20720000000000027
KCr5S8,0.3523000000000005
KCrS2,1.1611999999999996
K2MnS2,0.9732999999999998
K6MnS4,1.3034999999999999
K9Fe2S7,0.5147999999999999
KFe2S3,0.0
K3(FeS2)2,0.0
KFeS2,0.0
K(CoS)2,0.0
K2Ni3S4,0.7773000000000003
K3(Cu4S3)2,0.004399999999999515
KCu4S3,0.0
KCuS,1.8615000000000002
KGaS2,2.5331
K3GaS3,2.7117999999999998
K3GeS3,2.4021000000000003
K2Ge2S5,2.3159
K4GeS4,2.7133
K3AsS4,2.0132
KYS2,2.4047
KZrS2,0.021599999999999397
K2ZrS4,1.8944
KNbS2,0.8120000000000003
K3NbS4,2.3437
K6Nb4S25,1.5194
K3Nb2S11,1.4262000000000001
K2MoS4,1.4127999999999998
K(MoS)3,0.0
K2(TcS2)3,1.032
K2Pd3S4,0.4969000000000001
KAg5S3,0.6946999999999999
K2Ag4S3,0.5081
